project,datetime,siteID,rType,rep,sublocation,SN,condUncal,tempC,SpC,wetdry,watershed,QAQC,lat,long,field_SpC
AIMS,2022-06-07T15:15:00Z,04M09_2,STIC,0,LS,21044167,115691.52,21.1889172,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T15:30:00Z,04M09_2,STIC,0,LS,21044167,115691.52,20.9977908,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T15:45:00Z,04M09_2,STIC,0,LS,21044167,115691.52,20.8066644,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T16:00:00Z,04M09_2,STIC,0,LS,21044167,115691.52,20.6166492,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T16:15:00Z,04M09_2,STIC,0,LS,21044167,115691.52,20.5205304,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T16:30:00Z,04M09_2,STIC,0,LS,21044167,115691.52,20.3305152,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T16:45:00Z,04M09_2,STIC,0,LS,21044167,115691.52,20.2355076,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T17:00:00Z,04M09_2,STIC,0,LS,21044167,115691.52,20.0443812,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T17:15:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.854366,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T17:30:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.6637952,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T17:45:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.3787724,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T18:00:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.1887572,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T18:15:00Z,04M09_2,STIC,0,LS,21044167,115691.52,18.9026232,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T18:30:00Z,04M09_2,STIC,0,LS,21044167,115691.52,18.712608,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T18:45:00Z,04M09_2,STIC,0,LS,21044167,115691.52,18.6176004,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T19:00:00Z,04M09_2,STIC,0,LS,21044167,115691.52,18.5225928,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T19:15:00Z,04M09_2,STIC,0,LS,21044167,115691.52,18.3325776,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T19:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,18.23757,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T19:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,18.0464436,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T20:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.951436,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T20:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.7614208,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T20:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.6664132,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T20:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.5714056,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T21:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.476398,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T21:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.3802792,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T21:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.3802792,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T21:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.2852716,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T22:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.190264,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T22:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.0952564,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T22:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.0002488,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T22:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.0002488,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T23:00:00Z,04M09_2,STIC,0,LS,21044167,104673.28,16.90413,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T23:15:00Z,04M09_2,STIC,0,LS,21044167,93655.04,16.90413,760.4281825,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T23:30:00Z,04M09_2,STIC,0,LS,21044167,93655.04,17.0002488,760.4281825,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-07T23:45:00Z,04M09_2,STIC,0,LS,21044167,99164.16,16.8091224,823.0475165,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T00:00:00Z,04M09_2,STIC,0,LS,21044167,99164.16,16.7141148,823.0475165,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T00:15:00Z,04M09_2,STIC,0,LS,21044167,93655.04,16.6191072,760.4281825,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T00:30:00Z,04M09_2,STIC,0,LS,21044167,93655.04,16.6191072,760.4281825,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T00:45:00Z,04M09_2,STIC,0,LS,21044167,93655.04,16.6191072,760.4281825,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T01:00:00Z,04M09_2,STIC,0,LS,21044167,93655.04,16.6191072,760.4281825,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T01:15:00Z,04M09_2,STIC,0,LS,21044167,99164.16,16.5240996,823.0475165,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T01:30:00Z,04M09_2,STIC,0,LS,21044167,99164.16,16.5240996,823.0475165,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T01:45:00Z,04M09_2,STIC,0,LS,21044167,99164.16,16.4285364,823.0475165,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T02:00:00Z,04M09_2,STIC,0,LS,21044167,104673.28,16.3335288,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T02:15:00Z,04M09_2,STIC,0,LS,21044167,104673.28,16.2385212,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T02:30:00Z,04M09_2,STIC,0,LS,21044167,104673.28,16.2385212,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T02:45:00Z,04M09_2,STIC,0,LS,21044167,104673.28,16.1424024,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T03:00:00Z,04M09_2,STIC,0,LS,21044167,104673.28,16.1424024,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T03:15:00Z,04M09_2,STIC,0,LS,21044167,104673.28,16.1424024,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T03:30:00Z,04M09_2,STIC,0,LS,21044167,104673.28,16.1424024,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T03:45:00Z,04M09_2,STIC,0,LS,21044167,104673.28,16.1424024,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T04:00:00Z,04M09_2,STIC,0,LS,21044167,104673.28,16.1424024,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T04:15:00Z,04M09_2,STIC,0,LS,21044167,104673.28,16.0473948,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T04:30:00Z,04M09_2,STIC,0,LS,21044167,104673.28,16.0473948,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T04:45:00Z,04M09_2,STIC,0,LS,21044167,104673.28,16.0473948,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T05:00:00Z,04M09_2,STIC,0,LS,21044167,104673.28,15.9523872,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T05:15:00Z,04M09_2,STIC,0,LS,21044167,104673.28,15.9523872,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T05:30:00Z,04M09_2,STIC,0,LS,21044167,104673.28,15.9523872,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T05:45:00Z,04M09_2,STIC,0,LS,21044167,104673.28,15.9523872,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T06:00:00Z,04M09_2,STIC,0,LS,21044167,104673.28,15.9523872,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T06:15:00Z,04M09_2,STIC,0,LS,21044167,104673.28,16.0473948,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T06:30:00Z,04M09_2,STIC,0,LS,21044167,104673.28,16.0473948,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T06:45:00Z,04M09_2,STIC,0,LS,21044167,104673.28,16.0473948,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T07:00:00Z,04M09_2,STIC,0,LS,21044167,104673.28,16.0473948,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T07:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.1424024,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T07:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.1424024,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T07:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.2385212,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T08:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.3335288,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T08:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.3335288,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T08:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.5240996,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T08:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.6191072,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T09:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.7141148,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T09:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.8091224,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T09:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.90413,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T09:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.0952564,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T10:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.2852716,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T10:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.3802792,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T10:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.6664132,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T10:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.951436,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T11:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,18.1414512,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T11:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,18.4275852,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T11:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,18.712608,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T11:45:00Z,04M09_2,STIC,0,LS,21044167,115691.52,18.9976308,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T12:00:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.1887572,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T12:15:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.47378,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T12:30:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.7593584,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T12:45:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.9493736,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T13:00:00Z,04M09_2,STIC,0,LS,21044167,115691.52,20.1393888,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T13:15:00Z,04M09_2,STIC,0,LS,21044167,115691.52,20.3305152,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T13:30:00Z,04M09_2,STIC,0,LS,21044167,115691.52,20.5205304,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T13:45:00Z,04M09_2,STIC,0,LS,21044167,115691.52,20.5205304,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T14:00:00Z,04M09_2,STIC,0,LS,21044167,115691.52,20.6166492,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T14:15:00Z,04M09_2,STIC,0,LS,21044167,115691.52,20.5205304,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T14:30:00Z,04M09_2,STIC,0,LS,21044167,115691.52,20.3305152,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T14:45:00Z,04M09_2,STIC,0,LS,21044167,115691.52,20.1393888,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T15:00:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.9493736,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T15:15:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.6637952,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T15:30:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.5687876,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T15:45:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.5687876,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T16:00:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.5687876,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T16:15:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.47378,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T16:30:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.3787724,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T16:45:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.2837648,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T17:00:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.1887572,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T17:15:00Z,04M09_2,STIC,0,LS,21044167,115691.52,19.0937496,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T17:30:00Z,04M09_2,STIC,0,LS,21044167,115691.52,18.9026232,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T17:45:00Z,04M09_2,STIC,0,LS,21044167,115691.52,18.712608,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T18:00:00Z,04M09_2,STIC,0,LS,21044167,115691.52,18.5225928,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T18:15:00Z,04M09_2,STIC,0,LS,21044167,115691.52,18.3325776,1010.905518,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T18:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,18.23757,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T18:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,18.0464436,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T19:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.8564284,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T19:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.6664132,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T19:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.476398,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T19:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.3802792,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T20:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.190264,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T20:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.0002488,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T20:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.90413,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T20:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.7141148,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T21:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.6191072,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T21:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.4285364,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T21:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.3335288,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T21:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.2385212,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T22:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.1424024,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T22:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.0473948,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T22:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.9523872,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T22:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.8562684,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T23:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.7612608,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T23:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.7612608,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T23:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.665142,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-08T23:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.5701344,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T00:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.5701344,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T00:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.5701344,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T00:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.4740156,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T00:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.4740156,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T01:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.379008,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T01:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.379008,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T01:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.379008,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T01:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.2834448,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T02:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.2834448,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T02:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.2834448,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T02:30:00Z,04M09_2,STIC,0,LS,21044167,104673.28,15.2834448,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T02:45:00Z,04M09_2,STIC,0,LS,21044167,104673.28,15.1884372,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T03:00:00Z,04M09_2,STIC,0,LS,21044167,104673.28,15.1884372,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T03:15:00Z,04M09_2,STIC,0,LS,21044167,104673.28,15.1884372,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T03:30:00Z,04M09_2,STIC,0,LS,21044167,104673.28,15.0923184,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T03:45:00Z,04M09_2,STIC,0,LS,21044167,104673.28,15.0923184,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T04:00:00Z,04M09_2,STIC,0,LS,21044167,104673.28,15.0923184,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T04:15:00Z,04M09_2,STIC,0,LS,21044167,104673.28,15.0923184,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T04:30:00Z,04M09_2,STIC,0,LS,21044167,104673.28,14.9973108,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T04:45:00Z,04M09_2,STIC,0,LS,21044167,104673.28,14.9973108,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T05:00:00Z,04M09_2,STIC,0,LS,21044167,104673.28,14.9973108,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T05:15:00Z,04M09_2,STIC,0,LS,21044167,104673.28,14.901192,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T05:30:00Z,04M09_2,STIC,0,LS,21044167,104673.28,14.901192,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T05:45:00Z,04M09_2,STIC,0,LS,21044167,104673.28,14.901192,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T06:00:00Z,04M09_2,STIC,0,LS,21044167,104673.28,14.901192,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T06:15:00Z,04M09_2,STIC,0,LS,21044167,104673.28,14.901192,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T06:30:00Z,04M09_2,STIC,0,LS,21044167,104673.28,14.9973108,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T06:45:00Z,04M09_2,STIC,0,LS,21044167,104673.28,15.0923184,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T07:00:00Z,04M09_2,STIC,0,LS,21044167,104673.28,15.1884372,885.6668505,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T07:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.2834448,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T07:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.379008,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T07:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.4740156,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T08:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.665142,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T08:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.7612608,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T08:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,15.9523872,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T08:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.1424024,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T09:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.3335288,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T09:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.6191072,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T09:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,16.8091224,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T09:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.0952564,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T10:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.3802792,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T10:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.6664132,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T10:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.8564284,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T10:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.8564284,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T11:00:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.951436,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T11:15:00Z,04M09_2,STIC,0,LS,21044167,110182.4,18.0464436,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T11:30:00Z,04M09_2,STIC,0,LS,21044167,110182.4,18.0464436,948.2861844,wet,KNZ,B,39.079821,-96.581601,
AIMS,2022-06-09T11:45:00Z,04M09_2,STIC,0,LS,21044167,110182.4,17.951436,948.2861844,wet,KNZ,B,39.079821,-96.581601,
